Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"June 25, 2023",2750,Ways to Split Array Into Good Subarrays,1535,https://leetcode.com/problems/ways-to-split-array-into-good-subarrays/,Weekly Contest 351,"array, dynamic programming, math"
"May 14, 2023",2684,Maximum Number of Moves in a Grid,1550,https://leetcode.com/problems/maximum-number-of-moves-in-a-grid/,Weekly Contest 345,"array, dynamic programming, matrix"
"March 18, 2023",2593,Find Score of an Array After Marking All Elements,1566,https://leetcode.com/problems/find-score-of-an-array-after-marking-all-elements/,Biweekly Contest 100,"array, hash table, heap (priority queue), simulation, sorting"
"March 4, 2023",2580,Count Ways to Group Overlapping Ranges,1561,https://leetcode.com/problems/count-ways-to-group-overlapping-ranges/,Biweekly Contest 99,"array, sorting"
"Jan. 22, 2023",2546,Apply Bitwise Operations to Make Strings Equal,1578,https://leetcode.com/problems/apply-bitwise-operations-to-make-strings-equal/,Weekly Contest 329,"bit manipulation, string"
"Jan. 21, 2023",2541,Minimum Operations to Make Array Equal II,1571,https://leetcode.com/problems/minimum-operations-to-make-array-equal-ii/,Biweekly Contest 96,"array, greedy, math"
"Jan. 15, 2023",2536,Increment Submatrices by One,1528,https://leetcode.com/problems/increment-submatrices-by-one/,Weekly Contest 328,"array, matrix, prefix sum"
"Jan. 1, 2023",2523,Closest Prime Numbers in Range,1591,https://leetcode.com/problems/closest-prime-numbers-in-range/,Weekly Contest 326,"math, number theory"
"Jan. 1, 2023",2522,Partition String Into Substri…ngs With Values at Most K,1530,https://leetcode.com/problems/partition-string-into-substrings-with-values-at-most-k/,Weekly Contest 326,"dynamic programming, greedy, string"
"Dec. 24, 2022",2512,Reward Top K Students,1513,https://leetcode.com/problems/reward-top-k-students/,Biweekly Contest 94,"array, hash table, heap (priority queue), sorting, string"
"Nov. 20, 2022",2476,Closest Nodes Queries in a Binary Search Tree,1535,https://leetcode.com/problems/closest-nodes-queries-in-a-binary-search-tree/,Weekly Contest 320,"array, binary search, binary search tree, binary tree, depth-first search, tree"
"Nov. 13, 2022",2470,Number of Subarrays With LCM Equal to K,1516,https://leetcode.com/problems/number-of-subarrays-with-lcm-equal-to-k/,Weekly Contest 319,"array, math, number theory"
"Oct. 23, 2022",2447,Number of Subarrays With GCD Equal to K,1559,https://leetcode.com/problems/number-of-subarrays-with-gcd-equal-to-k/,Weekly Contest 316,"array, math, number theory"
"Oct. 1, 2022",2423,Remove Letter To Equalize Frequency,1530,https://leetcode.com/problems/remove-letter-to-equalize-frequency/,Biweekly Contest 88,"counting, hash table, string"
"Aug. 21, 2022",2384,Largest Palindromic Number,1521,https://leetcode.com/problems/largest-palindromic-number/,Weekly Contest 307,"counting, greedy, hash table, string"
"Aug. 14, 2022",2375,Construct Smallest Number From DI String,1584,https://leetcode.com/problems/construct-smallest-number-from-di-string/,Weekly Contest 306,"backtracking, greedy, stack, string"
"Aug. 6, 2022",2365,Task Scheduler II,1563,https://leetcode.com/problems/task-scheduler-ii/,Biweekly Contest 84,"array, hash table, simulation"
"Aug. 6, 2022",2364,Count Number of Bad Pairs,1566,https://leetcode.com/problems/count-number-of-bad-pairs/,Biweekly Contest 84,"array, hash table"
"June 26, 2022",2320,Count Number of Ways to Place Houses,1568,https://leetcode.com/problems/count-number-of-ways-to-place-houses/,Weekly Contest 299,dynamic programming
"June 25, 2022",2316,Count Unreachable Pairs of Nod…es in an Undirected Graph,1551,https://leetcode.com/problems/count-unreachable-pairs-of-nodes-in-an-undirected-graph/,Biweekly Contest 81,"breadth-first search, depth-first search, graph, union find"
"May 29, 2022",2288,Apply Discount to Prices,1503,https://leetcode.com/problems/apply-discount-to-prices/,Weekly Contest 295,string
"May 15, 2022",2275,Largest Combination With Bitw…ise AND Greater Than Zero,1589,https://leetcode.com/problems/largest-combination-with-bitwise-and-greater-than-zero/,Weekly Contest 293,"array, bit manipulation, counting, hash table"
"April 24, 2022",2249,Count Lattice Points Inside a Circle,1522,https://leetcode.com/problems/count-lattice-points-inside-a-circle/,Weekly Contest 290,"array, enumeration, geometry, hash table, math"
"April 16, 2022",2241,Design an ATM Machine,1553,https://leetcode.com/problems/design-an-atm-machine/,Biweekly Contest 76,"array, design, greedy"
"April 10, 2022",2232,Minimize Result by Adding …Parentheses to Expression,1512,https://leetcode.com/problems/minimize-result-by-adding-parentheses-to-expression/,Weekly Contest 288,"enumeration, string"
"Jan. 22, 2022",2145,Count the Hidden Sequences,1566,https://leetcode.com/problems/count-the-hidden-sequences/,Biweekly Contest 70,"array, prefix sum"
"Dec. 11, 2021",2100,Find Good Days to Rob the Bank,1591,https://leetcode.com/problems/find-good-days-to-rob-the-bank/,Biweekly Contest 67,"array, dynamic programming, prefix sum"
"Nov. 27, 2021",2086,Minimum Number of Food Buc…kets to Feed the Hamsters,1538,https://leetcode.com/problems/minimum-number-of-food-buckets-to-feed-the-hamsters/,Biweekly Contest 66,"dynamic programming, greedy, string"
"Nov. 7, 2021",2063,Vowels of All Substrings,1536,https://leetcode.com/problems/vowels-of-all-substrings/,Weekly Contest 266,"combinatorics, dynamic programming, math, string"
"Oct. 2, 2021",2024,Maximize the Confusion of an Exam,1589,https://leetcode.com/problems/maximize-the-confusion-of-an-exam/,Biweekly Contest 62,"binary search, prefix sum, sliding window, string"
"Aug. 21, 2021",1975,Maximum Matrix Sum,1548,https://leetcode.com/problems/maximum-matrix-sum/,Biweekly Contest 59,"array, greedy, matrix"
"Aug. 7, 2021",1958,Check if Move is Legal,1579,https://leetcode.com/problems/check-if-move-is-legal/,Biweekly Contest 58,"array, enumeration, matrix"
"July 10, 2021",1926,Nearest Exit from Entrance in Maze,1566,https://leetcode.com/problems/nearest-exit-from-entrance-in-maze/,Biweekly Contest 56,"array, breadth-first search, matrix"
"June 13, 2021",1899,Merge Triplets to Form Target Triplet,1573,https://leetcode.com/problems/merge-triplets-to-form-target-triplet/,Weekly Contest 245,"array, greedy"
"May 16, 2021",1864,Minimum Number of Swaps to Make the …Binary String Alternating,1507,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-binary-string-alternating/,Weekly Contest 241,"greedy, string"
"April 25, 2021",1839,Longest Substring Of All Vowels in Order,1576,https://leetcode.com/problems/longest-substring-of-all-vowels-in-order/,Weekly Contest 238,"sliding window, string"
"March 6, 2021",1781,Sum of Beauty of All Substrings,1593,https://leetcode.com/problems/sum-of-beauty-of-all-substrings/,Biweekly Contest 47,"counting, hash table, string"
"Jan. 31, 2021",1743,Restore the Array From Adjacent Pairs,1507,https://leetcode.com/problems/restore-the-array-from-adjacent-pairs/,Weekly Contest 226,"array, hash table"
"Dec. 6, 2020",1680,Concatenation of Consecutive Binary Numbers,1581,https://leetcode.com/problems/concatenation-of-consecutive-binary-numbers/,Weekly Contest 218,"bit manipulation, math, simulation"
"Nov. 22, 2020",1664,Ways to Make a Fair Array,1535,https://leetcode.com/problems/ways-to-make-a-fair-array/,Weekly Contest 216,"array, prefix sum"
"Oct. 17, 2020",1620,Coordinate With Maximum Network Quality,1566,https://leetcode.com/problems/coordinate-with-maximum-network-quality/,Biweekly Contest 37,"array, enumeration"
"Oct. 3, 2020",1604,Alert Using Same Key-Card Three or More T…imes in a One Hour Period,1500,https://leetcode.com/problems/alert-using-same-key-card-three-or-more-times-in-a-one-hour-period/,Biweekly Contest 36,"array, hash table, sorting, string"
"Sept. 13, 2020",1583,Count Unhappy Friends,1593,https://leetcode.com/problems/count-unhappy-friends/,Weekly Contest 206,"array, simulation"
"Sept. 5, 2020",1573,Number of Ways to Split a String,1508,https://leetcode.com/problems/number-of-ways-to-split-a-string/,Biweekly Contest 34,"math, string"
"Aug. 30, 2020",1567,Maximum Length of Subarray With Positive Product,1587,https://leetcode.com/problems/maximum-length-of-subarray-with-positive-product/,Weekly Contest 204,"array, dynamic programming, greedy"
"Aug. 22, 2020",1558,Minimum Numbers of Function C…alls to Make Target Array,1589,https://leetcode.com/problems/minimum-numbers-of-function-calls-to-make-target-array/,Biweekly Contest 33,"array, bit manipulation, greedy"
"Aug. 8, 2020",1540,Can Convert String in K Moves,1556,https://leetcode.com/problems/can-convert-string-in-k-moves/,Biweekly Contest 32,"hash table, string"
"July 25, 2020",1524,Number of Sub-arrays With Odd Sum,1561,https://leetcode.com/problems/number-of-sub-arrays-with-odd-sum/,Biweekly Contest 31,"array, dynamic programming, math, prefix sum"
"July 11, 2020",1509,Minimum Difference Between Largest and Smal…lest Value in Three Moves,1598,https://leetcode.com/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves/,Biweekly Contest 30,"array, greedy, sorting"
"July 5, 2020",1503,Last Moment Before All Ants Fall Out of a Plank,1585,https://leetcode.com/problems/last-moment-before-all-ants-fall-out-of-a-plank/,Weekly Contest 196,"array, brainteaser, simulation"
"May 17, 2020",1452,People Whose List of Favorite Companies Is Not …a Subset of Another List,1536,https://leetcode.com/problems/people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list/,Weekly Contest 189,"array, hash table, string"
"April 26, 2020",1423,Maximum Points You Can Obtain from Cards,1512,https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards/,Weekly Contest 186,"array, prefix sum, sliding window"
"April 18, 2020",1415,The k-th Lexicographical String of All …Happy Strings of Length n,1524,https://leetcode.com/problems/the-k-th-lexicographical-string-of-all-happy-strings-of-length-n/,Biweekly Contest 24,"backtracking, string"
"March 21, 2020",1386,Cinema Seat Allocation,1594,https://leetcode.com/problems/cinema-seat-allocation/,Biweekly Contest 22,"array, bit manipulation, greedy, hash table"
"March 8, 2020",1376,Time Needed to Inform All Employees,1527,https://leetcode.com/problems/time-needed-to-inform-all-employees/,Weekly Contest 179,"breadth-first search, depth-first search, tree"
"Jan. 26, 2020",1332,Remove Palindromic Subsequences,1519,https://leetcode.com/problems/remove-palindromic-subsequences/,Weekly Contest 173,"string, two pointers"
"Jan. 12, 2020",1319,Number of Operations to Make Network Connected,1597,https://leetcode.com/problems/number-of-operations-to-make-network-connected/,Weekly Contest 171,"breadth-first search, depth-first search, graph, union find"
"Dec. 28, 2019",1300,Sum of Mutated Array Closest to Target,1549,https://leetcode.com/problems/sum-of-mutated-array-closest-to-target/,Biweekly Contest 16,"array, binary search, sorting"
"Dec. 14, 2019",1286,Iterator for Combination,1551,https://leetcode.com/problems/iterator-for-combination/,Biweekly Contest 15,"backtracking, design, iterator, string"
"Dec. 8, 2019",1283,Find the Smallest Divisor Given a Threshold,1507,https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold/,Weekly Contest 166,"array, binary search"
"Dec. 1, 2019",1277,Count Square Submatrices with All Ones,1552,https://leetcode.com/problems/count-square-submatrices-with-all-ones/,Weekly Contest 165,"array, dynamic programming, matrix"
"Nov. 24, 2019",1268,Search Suggestions System,1506,https://leetcode.com/problems/search-suggestions-system/,Weekly Contest 164,"array, binary search, heap (priority queue), sorting, string, trie"
"Nov. 16, 2019",1257,Smallest Common Region,1506,https://leetcode.com/problems/smallest-common-region/,Biweekly Contest 13,"array, breadth-first search, depth-first search, hash table, string, tree"
"Nov. 10, 2019",1254,Number of Closed Islands,1599,https://leetcode.com/problems/number-of-closed-islands/,Weekly Contest 162,"array, breadth-first search, depth-first search, matrix, union find"
"Nov. 3, 2019",1249,Minimum Remove to Make Valid Parentheses,1518,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses/,Weekly Contest 161,"stack, string"
"Sept. 7, 2019",1182,Shortest Distance to Target Color,1552,https://leetcode.com/problems/shortest-distance-to-target-color/,Biweekly Contest 8,"array, binary search, dynamic programming"
"Aug. 25, 2019",1169,Invalid Transactions,1559,https://leetcode.com/problems/invalid-transactions/,Weekly Contest 151,"array, hash table, sorting, string"
"July 14, 2019",1123,Lowest Common Ancestor of Deepest Leaves,1568,https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves/,Weekly Contest 145,"binary tree, breadth-first search, depth-first search, hash table, tree"
"July 7, 2019",1109,Corporate Flight Bookings,1539,https://leetcode.com/problems/corporate-flight-bookings/,Weekly Contest 144,"array, prefix sum"
"May 26, 2019",1053,Previous Permutation With One Swap,1589,https://leetcode.com/problems/previous-permutation-with-one-swap/,Weekly Contest 138,"array, greedy"
"May 19, 2019",1048,Longest String Chain,1575,https://leetcode.com/problems/longest-string-chain/,Weekly Contest 137,"array, dynamic programming, hash table, sorting, string, two pointers"
"May 12, 2019",1042,Flower Planting With No Adjacent,1589,https://leetcode.com/problems/flower-planting-with-no-adjacent/,Weekly Contest 136,"breadth-first search, depth-first search, graph"
"March 31, 2019",1020,Number of Enclaves,1558,https://leetcode.com/problems/number-of-enclaves/,Weekly Contest 130,"array, breadth-first search, depth-first search, matrix, union find"
"March 10, 2019",1008,Construct Binary Search Tre…e from Preorder Traversal,1507,https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal/,Weekly Contest 127,"array, binary search tree, binary tree, monotonic stack, stack, tree"
"Feb. 10, 2019",990,Satisfiability of Equality Equations,1595,https://leetcode.com/problems/satisfiability-of-equality-equations/,Weekly Contest 123,"array, graph, string, union find"
"Dec. 23, 2018",962,Maximum Width Ramp,1571,https://leetcode.com/problems/maximum-width-ramp/,Weekly Contest 116,"array, monotonic stack, stack"
"Oct. 28, 2018",931,Minimum Falling Path Sum,1514,https://leetcode.com/problems/minimum-falling-path-sum/,Weekly Contest 108,"array, dynamic programming, matrix"
"Oct. 28, 2018",930,Binary Subarrays With Sum,1547,https://leetcode.com/problems/binary-subarrays-with-sum/,Weekly Contest 108,"array, hash table, prefix sum, sliding window"
"Oct. 21, 2018",926,Flip String to Monotone Increasing,1537,https://leetcode.com/problems/flip-string-to-monotone-increasing/,Weekly Contest 107,"dynamic programming, string"
"Sept. 30, 2018",916,Word Subsets,1539,https://leetcode.com/problems/word-subsets/,Weekly Contest 104,"array, hash table, string"
"Sept. 9, 2018",901,Online Stock Span,1553,https://leetcode.com/problems/online-stock-span/,Weekly Contest 101,"data stream, design, monotonic stack, stack"
"July 29, 2018",877,Stone Game,1530,https://leetcode.com/problems/stone-game/,Weekly Contest 95,"array, dynamic programming, game theory, math"
"July 15, 2018",870,Advantage Shuffle,1599,https://leetcode.com/problems/advantage-shuffle/,Weekly Contest 93,"array, greedy, sorting, two pointers"
"June 3, 2018",846,Hand of Straights,1517,https://leetcode.com/problems/hand-of-straights/,Weekly Contest 87,"array, greedy, hash table, sorting"
"May 20, 2018",838,Push Dominoes,1519,https://leetcode.com/problems/push-dominoes/,Weekly Contest 85,"dynamic programming, string, two pointers"
"April 22, 2018",822,Card Flipping Game,1528,https://leetcode.com/problems/card-flipping-game/,Weekly Contest 81,"array, hash table"
"April 22, 2018",820,Short Encoding of Words,1589,https://leetcode.com/problems/short-encoding-of-words/,Weekly Contest 81,"array, hash table, string, trie"
"April 1, 2018",809,Expressive Words,1500,https://leetcode.com/problems/expressive-words/,Weekly Contest 78,"array, string, two pointers"
"March 4, 2018",792,Number of Matching Subsequences,1597,https://leetcode.com/problems/number-of-matching-subsequences/,Weekly Contest 74,"array, binary search, dynamic programming, hash table, sorting, string, trie"
"Feb. 25, 2018",789,Escape The Ghosts,1521,https://leetcode.com/problems/escape-the-ghosts/,Weekly Contest 73,"array, math"
"Feb. 18, 2018",785,Is Graph Bipartite?,1551,https://leetcode.com/problems/is-graph-bipartite/,Weekly Contest 72,"breadth-first search, depth-first search, graph, union find"
"Jan. 21, 2018",769,Max Chunks To Make Sorted,1502,https://leetcode.com/problems/max-chunks-to-make-sorted/,Weekly Contest 68,"array, greedy, monotonic stack, sorting, stack"
"Jan. 7, 2018",758,Bold Words in String,1500,https://leetcode.com/problems/bold-words-in-string/,Weekly Contest 66,"array, hash table, string, string matching, trie"
"Oct. 29, 2017",718,Maximum Length of Repeated Subarray,1547,https://leetcode.com/problems/maximum-length-of-repeated-subarray/,Weekly Contest 56,"array, binary search, dynamic programming, hash function, rolling hash, sliding window"
"Aug. 20, 2017",663,Equal Tree Partition,1511,https://leetcode.com/problems/equal-tree-partition/,Weekly Contest 46,"binary tree, depth-first search, tree"
"Aug. 20, 2017",662,Maximum Width of Binary Tree,1575,https://leetcode.com/problems/maximum-width-of-binary-tree/,Weekly Contest 46,"binary tree, breadth-first search, depth-first search, tree"
"July 23, 2017",648,Replace Words,1569,https://leetcode.com/problems/replace-words/,Weekly Contest 42,"array, hash table, string, trie"
"July 9, 2017",640,Solve the Equation,1506,https://leetcode.com/problems/solve-the-equation/,Weekly Contest 40,"math, simulation, string"
"June 18, 2017",625,Minimum Factorization,1576,https://leetcode.com/problems/minimum-factorization/,Weekly Contest 37,"greedy, math"
"May 14, 2017",583,Delete Operation for Two Strings,1548,https://leetcode.com/problems/delete-operation-for-two-strings/,Weekly Contest 32,"dynamic programming, string"
"April 30, 2017",567,Permutation in String,1515,https://leetcode.com/problems/permutation-in-string/,Weekly Contest 30,"hash table, sliding window, string, two pointers"
"April 9, 2017",556,Next Greater Element III,1508,https://leetcode.com/problems/next-greater-element-iii/,Weekly Contest 27,"math, string, two pointers"
"March 26, 2017",545,Boundary of Binary Tree,1561,https://leetcode.com/problems/boundary-of-binary-tree/,Weekly Contest 25,"binary tree, depth-first search, tree"
"March 12, 2017",536,Construct Binary Tree from String,1543,https://leetcode.com/problems/construct-binary-tree-from-string/,Weekly Contest 23,"binary tree, depth-first search, stack, string, tree"
"Feb. 26, 2017",524,Longest Word in Dictionary through Deleting,1515,https://leetcode.com/problems/longest-word-in-dictionary-through-deleting/,Weekly Contest 21,"array, sorting, string, two pointers"
"Feb. 5, 2017",498,Diagonal Traverse,1545,https://leetcode.com/problems/diagonal-traverse/,Weekly Contest 18B,"array, matrix, simulation"
"Jan. 21, 2017",491,Non-decreasing Subsequences,1580,https://leetcode.com/problems/non-decreasing-subsequences/,Weekly Contest 16A,"array, backtracking, bit manipulation, hash table"
"Jan. 21, 2017",484,Find Permutation,1574,https://leetcode.com/problems/find-permutation/,Weekly Contest 16A,"array, greedy, stack, string"
"Sept. 25, 2016",406,Queue Reconstruction by Height,1534,https://leetcode.com/problems/queue-reconstruction-by-height/,Weekly Contest 6,"array, binary indexed tree, segment tree, sorting"
"Sept. 18, 2016",402,Remove K Digits,1582,https://leetcode.com/problems/remove-k-digits/,Weekly Contest 5,"greedy, monotonic stack, stack, string"
"Sept. 11, 2016",398,Random Pick Index,1513,https://leetcode.com/problems/random-pick-index/,Weekly Contest 4,"hash table, math, randomized, reservoir sampling"
